fazenda,data,pluvio_id,tipo,mm_bruto,mm,mm_ref,zero_suspeito
KRT,2025-12-30,KRT-037,pivo,7.11,7.11,17.56,False
KRT,2025-12-30,KRT-038,pivo,6.6,6.6,17.56,False
KRT,2025-12-30,KRT-039,pivo,12.7,12.7,17.56,False
KRT,2025-12-30,KRT-040,pivo,8.13,8.13,17.56,False
KRT,2025-12-30,KRT-041,pivo,8.31,8.31,17.56,False
KRT,2025-12-30,KRT-042,pivo,8.89,8.89,17.56,False
KRT,2025-12-30,KRT-043,pivo,9.65,9.65,17.56,False
KRT,2025-12-30,KRT-044,pivo,30.73,30.73,17.56,False
KRT,2025-12-30,KRT-045,pivo,23.3,23.3,17.56,False
KRT,2025-12-30,KRT-046,pivo,11.18,11.18,17.56,False
KRT,2025-12-30,KRT-047,pivo,16.51,16.51,17.56,False
KRT,2025-12-30,KRT-048,pivo,16.89,16.89,17.56,False
KRT,2025-12-30,KRT-049,pivo,28.7,28.7,17.56,False
KRT,2025-12-30,KRT-050,pivo,34.04,34.04,17.56,False
KRT,2025-12-30,KRT-051,pivo,16.26,16.26,17.56,False
KRT,2025-12-30,KRT-052,pivo,23.11,23.11,17.56,False
KRT,2025-12-30,KRT-053,pivo,30.66,30.66,17.56,False
KRT,2025-12-30,KRT-054,pivo,26.34,26.34,17.56,False
KRT,2025-12-30,KRT-055,pivo,30.73,30.73,17.56,False
KRT,2025-12-30,KRT-056,pivo,25.65,25.65,17.56,False
KRT,2025-12-30,KRT-057,pivo,24.63,24.63,17.56,False
KRT,2025-12-30,KRT-058,pivo,15.5,15.5,17.56,False
KRT,2025-12-30,KRT-059,pivo,35.05,35.05,17.56,False
KRT,2025-12-30,KRT-060,pivo,21.08,21.08,17.56,False
KRT,2025-12-30,KRT-061,pivo,9.65,9.65,17.56,False
KRT,2025-12-30,KRT-062,pivo,13.14,13.14,17.56,False
KRT,2025-12-30,KRT-063,pivo,9.6,9.6,17.56,False
KRT,2025-12-30,KRT-064,pivo,7.2,7.2,17.56,False
KRT,2025-12-30,KRT-065,pivo,10.8,10.8,17.56,False
KRT,2025-12-30,KRT-066,pivo,5.84,5.84,17.56,False
KRT,2025-12-30,KRT-067,pivo,8.13,8.13,17.56,False
KRT,2025-12-30,KRT-068,pivo,9.57,9.57,17.56,False
KRT,2025-12-30,KRT-069,pivo,37.55,37.55,17.56,False
KRT,2025-12-30,KRT-070,pivo,33.1,33.1,17.56,False
KRT,2025-12-30,KRT-071,pivo,37.53,37.53,17.56,False
KRT,2025-12-30,KRT-072,pivo,44.46,44.46,17.56,False
KRT,2025-12-30,KRT-073,pivo,44.96,44.96,17.56,False
KRT,2025-12-30,KRT-074,pivo,35.56,35.56,17.56,False
KRT,2025-12-29,KRT-001,pivo,4.83,4.83,0.0,False
KRT,2025-12-29,KRT-001B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-002,pivo,5.84,5.84,0.0,False
KRT,2025-12-29,KRT-002B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-003,pivo,4.72,4.72,0.0,False
KRT,2025-12-29,KRT-004,pivo,4.72,4.72,0.0,False
KRT,2025-12-29,KRT-004B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-005,pivo,3.5,3.5,0.0,False
KRT,2025-12-29,KRT-006B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-006,pivo,2.77,2.77,0.0,False
KRT,2025-12-29,KRT-007B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-007,pivo,2.54,2.54,0.0,False
KRT,2025-12-29,KRT-008,pivo,2.76,2.76,0.0,False
KRT,2025-12-29,KRT-009,pivo,3.05,3.05,0.0,False
KRT,2025-12-29,KRT-010,pivo,3.56,3.56,0.0,False
KRT,2025-12-29,KRT-011,pivo,0.51,0.51,0.0,False
KRT,2025-12-29,KRT-012,pivo,0.51,0.51,0.0,False
KRT,2025-12-29,KRT-013,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-014,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-015,pivo,1.52,1.52,0.0,False
KRT,2025-12-29,KRT-016,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-017,pivo,3.56,3.56,0.0,False
KRT,2025-12-29,KRT-018,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-019,pivo,4.06,4.06,0.0,False
KRT,2025-12-29,KRT-020,pivo,4.32,4.32,0.0,False
KRT,2025-12-29,KRT-021,pivo,8.05,8.05,0.0,False
KRT,2025-12-29,KRT-022,pivo,5.08,5.08,0.0,False
KRT,2025-12-29,KRT-023,pivo,0.76,0.76,0.0,False
KRT,2025-12-29,KRT-024,pivo,2.54,2.54,0.0,False
KRT,2025-12-29,KRT-025,pivo,1.52,1.52,0.0,False
KRT,2025-12-29,KRT-026,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-027,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-028,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-029,pivo,0.51,0.51,0.0,False
KRT,2025-12-29,KRT-030,pivo,2.54,2.54,0.0,False
KRT,2025-12-29,KRT-031,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-032,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-033,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-034,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-035,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-036,pivo,1.27,1.27,0.0,False
KRT,2025-12-29,KRT-037,pivo,0.76,0.76,0.0,False
KRT,2025-12-29,KRT-038,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-039,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-040,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-041,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-042,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-043,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-044,pivo,0.51,0.51,0.0,False
KRT,2025-12-29,KRT-045,pivo,0.51,0.51,0.0,False
KRT,2025-12-29,KRT-046,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-047,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-048,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-049,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-050,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-051,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-052,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-053,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-054,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-055,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-056,pivo,0.25,0.25,0.0,False
KRT,2025-12-29,KRT-057,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-058,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-059,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-060,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-061,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-062,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-063,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-064,pivo,0.3,0.3,0.0,False
KRT,2025-12-29,KRT-065,pivo,0.9,0.9,0.0,False
KRT,2025-12-29,KRT-066,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-067,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-068,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-069,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-070,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-071,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-072,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-073,pivo,0.0,0.0,0.0,False
KRT,2025-12-29,KRT-074,pivo,0.0,0.0,0.0,False
KRT,2025-12-28,KRT-001,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-001B,pivo_secundario,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-002,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-002B,pivo_secundario,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-003,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-004,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-004B,pivo_secundario,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-005,pivo,2.5,2.5,1.78,False
KRT,2025-12-28,KRT-006B,pivo_secundario,5.79,5.79,1.78,False
KRT,2025-12-28,KRT-006,pivo,4.3,4.3,1.78,False
KRT,2025-12-28,KRT-007B,pivo_secundario,4.18,4.18,1.78,False
KRT,2025-12-28,KRT-007,pivo,1.78,1.78,1.78,False
KRT,2025-12-28,KRT-008,pivo,1.78,1.78,1.78,False
KRT,2025-12-28,KRT-009,pivo,0.51,0.51,1.78,False
KRT,2025-12-28,KRT-010,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-011,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-012,pivo,0.51,0.51,1.78,False
KRT,2025-12-28,KRT-013,pivo,3.81,3.81,1.78,False
KRT,2025-12-28,KRT-014,pivo,8.38,8.38,1.78,False
KRT,2025-12-28,KRT-015,pivo,8.64,8.64,1.78,False
KRT,2025-12-28,KRT-016,pivo,8.3,8.3,1.78,False
KRT,2025-12-28,KRT-017,pivo,3.56,3.56,1.78,False
KRT,2025-12-28,KRT-018,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-019,pivo,0.51,0.51,1.78,False
KRT,2025-12-28,KRT-020,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-021,pivo,3.75,3.75,1.78,False
KRT,2025-12-28,KRT-022,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-023,pivo,24.89,24.89,1.78,False
KRT,2025-12-28,KRT-024,pivo,9.91,9.91,1.78,False
KRT,2025-12-28,KRT-025,pivo,13.97,13.97,1.78,False
KRT,2025-12-28,KRT-026,pivo,8.3,8.3,1.78,False
KRT,2025-12-28,KRT-027,pivo,8.3,8.3,1.78,False
KRT,2025-12-28,KRT-028,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-029,pivo,2.54,2.54,1.78,False
KRT,2025-12-28,KRT-030,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-031,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-032,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-033,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-034,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-035,pivo,5.84,5.84,1.78,False
KRT,2025-12-28,KRT-036,pivo,8.89,8.89,1.78,False
KRT,2025-12-28,KRT-037,pivo,5.08,5.08,1.78,False
KRT,2025-12-28,KRT-038,pivo,4.83,4.83,1.78,False
KRT,2025-12-28,KRT-039,pivo,12.7,12.7,1.78,False
KRT,2025-12-28,KRT-040,pivo,6.35,6.35,1.78,False
KRT,2025-12-28,KRT-041,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-042,pivo,0.76,0.76,1.78,False
KRT,2025-12-28,KRT-043,pivo,1.02,1.02,1.78,False
KRT,2025-12-28,KRT-044,pivo,5.59,5.59,1.78,False
KRT,2025-12-28,KRT-045,pivo,8.46,8.46,1.78,False
KRT,2025-12-28,KRT-046,pivo,13.21,13.21,1.78,False
KRT,2025-12-28,KRT-047,pivo,3.56,3.56,1.78,False
KRT,2025-12-28,KRT-048,pivo,2.29,2.29,1.78,False
KRT,2025-12-28,KRT-049,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-050,pivo,10.41,10.41,1.78,False
KRT,2025-12-28,KRT-051,pivo,11.18,11.18,1.78,False
KRT,2025-12-28,KRT-052,pivo,8.89,8.89,1.78,False
KRT,2025-12-28,KRT-053,pivo,5.05,5.05,1.78,False
KRT,2025-12-28,KRT-054,pivo,5.05,5.05,1.78,False
KRT,2025-12-28,KRT-055,pivo,6.6,6.6,1.78,False
KRT,2025-12-28,KRT-056,pivo,7.87,7.87,1.78,False
KRT,2025-12-28,KRT-057,pivo,5.42,5.42,1.78,False
KRT,2025-12-28,KRT-058,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-059,pivo,0.25,0.25,1.78,False
KRT,2025-12-28,KRT-060,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-061,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-062,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-063,pivo,2.4,2.4,1.78,False
KRT,2025-12-28,KRT-064,pivo,1.5,1.5,1.78,False
KRT,2025-12-28,KRT-065,pivo,2.4,2.4,1.78,False
KRT,2025-12-28,KRT-066,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-067,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-068,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-069,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-070,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-071,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-072,pivo,0.0,0.0,1.78,False
KRT,2025-12-28,KRT-073,pivo,1.02,1.02,1.78,False
KRT,2025-12-28,KRT-074,pivo,2.54,2.54,1.78,False
KRT,2025-12-27,KRT-001,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-001B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-002,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-002B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-003,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-004,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-004B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-005,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-006B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-006,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-007B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-007,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-008,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-009,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-010,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-011,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-012,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-013,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-014,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-015,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-016,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-017,pivo,0.76,0.76,0.0,False
KRT,2025-12-27,KRT-018,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-019,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-020,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-021,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-022,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-023,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-024,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-025,pivo,0.51,0.51,0.0,False
KRT,2025-12-27,KRT-026,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-027,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-028,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-029,pivo,0.25,0.25,0.0,False
KRT,2025-12-27,KRT-030,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-031,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-032,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-033,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-034,pivo,0.25,0.25,0.0,False
KRT,2025-12-27,KRT-035,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-036,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-037,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-038,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-039,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-040,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-041,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-042,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-043,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-044,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-045,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-046,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-047,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-048,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-049,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-050,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-051,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-052,pivo,0.51,0.51,0.0,False
KRT,2025-12-27,KRT-053,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-054,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-055,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-056,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-057,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-058,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-059,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-060,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-061,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-062,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-063,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-064,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-065,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-066,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-067,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-068,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-069,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-070,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-071,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-072,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-073,pivo,0.0,0.0,0.0,False
KRT,2025-12-27,KRT-074,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-001,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-001B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-002,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-002B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-003,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-004,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-004B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-005,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-006B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-006,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-007B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-007,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-008,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-009,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-010,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-011,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-012,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-013,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-014,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-015,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-016,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-017,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-018,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-019,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-020,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-021,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-022,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-023,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-024,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-025,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-026,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-027,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-028,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-029,pivo,0.25,0.25,0.0,False
KRT,2025-12-26,KRT-030,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-031,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-032,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-033,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-034,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-035,pivo,0.25,0.25,0.0,False
KRT,2025-12-26,KRT-036,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-037,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-038,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-039,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-040,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-041,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-042,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-043,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-044,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-045,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-046,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-047,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-048,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-049,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-050,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-051,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-052,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-053,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-054,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-055,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-056,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-057,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-058,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-059,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-060,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-061,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-062,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-063,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-064,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-065,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-066,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-067,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-068,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-069,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-070,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-071,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-072,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-073,pivo,0.0,0.0,0.0,False
KRT,2025-12-26,KRT-074,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-001,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-001B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-002,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-002B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-003,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-004,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-004B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-005,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-006B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-006,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-007B,pivo_secundario,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-007,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-008,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-009,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-010,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-011,pivo,0.76,0.76,0.0,False
KRT,2025-12-25,KRT-012,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-013,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-014,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-015,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-016,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-017,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-018,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-019,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-020,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-021,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-022,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-023,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-024,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-025,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-026,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-027,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-028,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-029,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-030,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-031,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-032,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-033,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-034,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-035,pivo,0.0,0.0,0.0,False
KRT,2025-12-25,KRT-036,pivo,0.0,0.0,0.0,False
